pybullet build time: Mar 15 2019 21:18:42
startThreads creating 1 threads.
starting thread 0
started thread 0 
argc=2
argv[0] = --unused
argv[1] = --start_demo_name=Physics Server
ExampleBrowserThreadFunc started
X11 functions dynamically loaded using dlopen/dlsym OK!
X11 functions dynamically loaded using dlopen/dlsym OK!
Creating context
Created GL 3.3 context
Direct GLX rendering context obtained
Making context current
GL_VENDOR=NVIDIA Corporation
GL_RENDERER=NVIDIA Tegra Xavier (nvgpu)/integrated
GL_VERSION=3.3.0 NVIDIA 31.1.0
GL_SHADING_LANGUAGE_VERSION=3.30 NVIDIA via Cg compiler
pthread_getconcurrency()=0
Version = 3.3.0 NVIDIA 31.1.0
Vendor = NVIDIA Corporation
Renderer = NVIDIA Tegra Xavier (nvgpu)/integrated
b3Printf: Selected demo: Physics Server
startThreads creating 1 threads.
starting thread 0
started thread 0 
MotionThreadFunc thread started
ven = NVIDIA Corporation
('OBC_IP=', '169.254.98.2')
('OBC_PORT=', 15000)
('RX bind to port succeeded.', ('169.254.98.2', 15000))
TX bind to eth0 succeeded.
Starting ethernet RX and TX.
5883,1993365,-0.760886017476,0.0562996864319,-0.830748383199,0.0153288841248,0.869832992554,0.0391850471497,0.856100797653,-0.0201919714557,-0.128235165273,0.0534265339375,-0.100622479116,-0.294027630483
5884,1993366,-0.76021081606,0.0563507080078,-0.830686871205,0.0153288841248,0.870323896408,0.0385203361511,0.856407642365,-0.0201919714557,-0.127986733113,0.0543471574783,-0.0997126738178,-0.29320079485
5885,1993368,-0.759536091481,0.0563507080078,-0.830686871205,0.0153288841248,0.870692253113,0.0378556251526,0.856591701508,-0.0201919714557,-0.127573315297,0.0552677512169,-0.0987198988544,-0.292373005544
5886,1993370,-0.758921925222,0.0564017295837,-0.830686871205,0.0152773857117,0.871060371399,0.03724193573,0.856837272644,-0.0201919714557,-0.126993481313,0.0561883747578,-0.097727123891,-0.291463200246
5887,1993371,-0.758308235799,0.0563507080078,-0.830686871205,0.0152773857117,0.871367454529,0.0366282463074,0.857205629349,-0.0201919714557,-0.126331631337,0.0570322573185,-0.096816841756,-0.290470425283
5888,1993373,-0.757817570363,0.0564017295837,-0.830625836049,0.0152263641357,0.871551513672,0.0360140800476,0.85751247406,-0.0201919714557,-0.125669781362,0.0578761696815,-0.0957415739643,-0.289311710988
5889,1993375,-0.757510487233,0.0564017295837,-0.830564324056,0.0151753425598,0.871674060822,0.0353493690491,0.857819318771,-0.0201919714557,-0.124842945729,0.0587967634201,-0.0948312918292,-0.288153950368
5890,1993377,-0.757264916097,0.0564532279968,-0.830257240926,0.0151238441467,0.871981143951,0.0342240333557,0.858248949051,-0.0201919714557,-0.123353306447,0.0601009726524,-0.0935900847064,-0.286333386098
5891,1993380,-0.757142368947,0.0564532279968,-0.82976657549,0.0151238441467,0.872287988663,0.0329966545105,0.85867857933,-0.0201919714557,-0.121533219014,0.0614818930626,-0.0924323240863,-0.284678761159
5892,1993382,-0.757080856954,0.0564017295837,-0.829336945211,0.0150728225708,0.872533321381,0.0321269035339,0.858985424042,-0.0201919714557,-0.120209519063,0.0624792277813,-0.0916875044452,-0.283685986196
5893,1993383,-0.75701934496,0.0564532279968,-0.828845802938,0.0150218009949,0.872778892517,0.0312066078186,0.859292268753,-0.0201919714557,-0.118885819112,0.0634765625,-0.0910256544696,-0.282693211232
5894,1993387,-0.756958309804,0.0564017295837,-0.827802483235,0.014919757843,0.873331308365,0.0295186042786,0.859844684601,-0.0201919714557,-0.116320912038,0.0657013654709,-0.0897844473468,-0.281038586293
5895,1993389,-0.756958309804,0.0564017295837,-0.827250305806,0.0148682594299,0.873638153076,0.0288028717041,0.860151529312,-0.0201919714557,-0.115328137075,0.0666987001896,-0.0891225973712,-0.280293766652
5896,1993390,-0.756896797811,0.0564017295837,-0.82657510439,0.0147662162781,0.873883724213,0.0280356407166,0.86039686203,-0.0201919714557,-0.114500824605,0.0676193237305,-0.088543240224,-0.279714886342
5897,1993392,-0.756835285817,0.0564017295837,-0.825838390981,0.0146636962891,0.874313354492,0.0274219512939,0.860642433167,-0.0201919714557,-0.113756481801,0.0684632062912,-0.0878813902484,-0.279135529195
5898,1993395,-0.756651226674,0.0564017295837,-0.824672524129,0.0146126747131,0.874865531921,0.0265526771545,0.860888004303,-0.0201919714557,-0.11301166216,0.0694605410099,-0.0868886152851,-0.278308216725
5899,1993396,-0.756528202687,0.0563507080078,-0.823874298726,0.0146126747131,0.875295162201,0.0259900093079,0.861133575439,-0.0201919714557,-0.112597767507,0.070151001215,-0.0860613028156,-0.27764636675
5900,1993398,-0.756467167531,0.0563507080078,-0.823015038167,0.0146636962891,0.875786304474,0.0254273414612,0.861256122589,-0.0201919714557,-0.112184349691,0.0708414614201,-0.0851510206806,-0.276984516774
5901,1993400,-0.756405655538,0.0564017295837,-0.822155777608,0.0146636962891,0.876215934753,0.0248136520386,0.861378908157,-0.0201919714557,-0.111935917531,0.0716086626053,-0.0841582457172,-0.276157204305
5902,1993401,-0.756467167531,0.0563507080078,-0.821358029042,0.0146636962891,0.876645565033,0.0241484642029,0.861440420151,-0.0201919714557,-0.111522022878,0.0722991228104,-0.0830829779254,-0.275329891835
5903,1993403,-0.756467167531,0.0564017295837,-0.82062179247,0.0146126747131,0.877197742462,0.0234327316284,0.861563205719,-0.0201919714557,-0.111109081899,0.0730662941933,-0.0820902029621,-0.274337116872
5904,1993405,-0.756528202687,0.0563507080078,-0.819946591054,0.0146636962891,0.877566099167,0.0227165222168,0.861685752869,-0.0201919714557,-0.110695187246,0.0737567543983,-0.0810974279987,-0.273261372243
5905,1993407,-0.756589714681,0.0563507080078,-0.819393936788,0.0146126747131,0.878118515015,0.0220007896423,0.86187005043,-0.0201919714557,-0.110364262258,0.0745239257812,-0.0801871458637,-0.272103134786
5906,1993409,-0.756467167531,0.0563507080078,-0.818596188222,0.0146636962891,0.87891626358,0.0209774971008,0.862176895142,-0.0201919714557,-0.109702412282,0.0755212306976,-0.078946415578,-0.270200077687
5907,1993411,-0.756344143544,0.0563507080078,-0.818166557943,0.0146636962891,0.879407405853,0.0203638076782,0.862360954285,-0.0201919714557,-0.109371487294,0.0761350095272,-0.078036133443,-0.269042317067
5908,1993413,-0.756099049245,0.0562996864319,-0.817736927663,0.0146636962891,0.879959583282,0.0197501182556,0.862545013428,-0.0201919714557,-0.108709637319,0.0768254697323,-0.0772088209735,-0.267800633107
5909,1993415,-0.755607906972,0.056248664856,-0.817184750234,0.0146636962891,0.880757570267,0.0189828872681,0.862729310989,-0.0201919714557,-0.10763389269,0.0780529379845,-0.0758851210224,-0.266146008168
5910,1993417,-0.755178276693,0.05619764328,-0.816816631948,0.0146636962891,0.881371259689,0.0185227394104,0.863036155701,-0.0202429930316,-0.106641117726,0.0790502727032,-0.0750578085529,-0.265070740377
5911,1993419,-0.754625622426,0.056095123291,-0.816387001668,0.0146636962891,0.882169246674,0.0178575515747,0.863404273987,-0.0202429930316,-0.104903523122,0.0804311931133,-0.0738995710956,-0.263664547597
5912,1993421,-0.75425750414,0.0560441017151,-0.816079918538,0.0146636962891,0.882660150528,0.017550945282,0.863649845123,-0.0202429930316,-0.103579823171,0.0815819501877,-0.07323772112,-0.262671295797
5913,1993425,-0.753521267568,0.0556349754333,-0.815343681966,0.0146636962891,0.883580684662,0.0169372558594,0.864263534546,-0.0202429930316,-0.100932423268,0.0835766196251,-0.0717480818378,-0.26068574587
5914,1993426,-0.753091637288,0.0553793907166,-0.814852539693,0.0146636962891,0.884010314941,0.0166301727295,0.864631891251,-0.0202944914447,-0.0998566786395,0.0844972133636,-0.0710037390338,-0.259692970906
5915,1993428,-0.752662007009,0.0551743507385,-0.814300362264,0.014714717865,0.884378671646,0.0163745880127,0.865122795105,-0.0202944914447,-0.0986989180194,0.0853410959244,-0.0701764265644,-0.258617703115
5916,1993430,-0.752293888723,0.0549187660217,-0.813747707997,0.014714717865,0.884747028351,0.0161185264587,0.865552425385,-0.0202944914447,-0.0977881590473,0.0861850082874,-0.0692661444293,-0.257541958486
5917,1993431,-0.751986805593,0.0546116828918,-0.813134018575,0.014714717865,0.885115146637,0.015914440155,0.866104841232,-0.0202944914447,-0.0970438162433,0.0870289206505,-0.068273369466,-0.256549183522
5918,1993433,-0.751618687307,0.054356098175,-0.812336270009,0.014714717865,0.885544776917,0.0156583786011,0.86665725708,-0.0202944914447,-0.0965474287616,0.0877193808556,-0.0672805945026,-0.255638901387
5919,1993436,-0.751189057027,0.0538959503174,-0.811108414327,0.0146636962891,0.886158466339,0.0151472091675,0.867577791214,-0.0202944914447,-0.0957201162921,0.0887934267521,-0.0657914320575,-0.254232708608
5920,1993437,-0.750820461904,0.0535888671875,-0.810249153768,0.0146636962891,0.886649608612,0.0147891044617,0.868130207062,-0.0202944914447,-0.095306698476,0.0896373093128,-0.0648816267597,-0.253404919301
5921,1993440,-0.750207249318,0.053026676178,-0.809083286916,0.0146636962891,0.887386083603,0.01407289505,0.868866682053,-0.0202944914447,-0.0945618788349,0.0907880961895,-0.0635574499713,-0.25208121935
5922,1993443,-0.749347988759,0.0522594451904,-0.807733360921,0.0146636962891,0.888552188873,0.0129475593567,0.869787216187,-0.0202944914447,-0.0937340895282,0.0924758911133,-0.061820332204,-0.250426594411
5923,1993445,-0.748795334493,0.0518498420715,-0.807180706655,0.0146636962891,0.889288425446,0.0123853683472,0.870155572891,-0.0202944914447,-0.0932381788837,0.093319773674,-0.060910050069,-0.24968177477
5924,1993447,-0.748242680226,0.0514922142029,-0.806751076375,0.0146636962891,0.890025138855,0.0118227005005,0.870400905609,-0.0202944914447,-0.0926588217365,0.0943170785904,-0.059999767934,-0.248854939138
5925,1993449,-0.747690502797,0.0511341094971,-0.806382958089,0.0146636962891,0.890822887421,0.0112090110779,0.870523691177,-0.0202944914447,-0.0920794645893,0.0952377319336,-0.0590899626361,-0.248193089162
5926,1993450,-0.747076813375,0.0507249832153,-0.806075874959,0.0146636962891,0.89168214798,0.0106463432312,0.870584964752,-0.0202944914447,-0.0914176146137,0.0961583256721,-0.0582621733295,-0.247531239186
5927,1993453,-0.746279064809,0.0501623153687,-0.80564624468,0.0146636962891,0.893032312393,0.00998163223267,0.870584964752,-0.0202944914447,-0.0903423468219,0.0974625349045,-0.0569384733783,-0.246620480214
5928,1993455,-0.745787922536,0.0498557090759,-0.805400673543,0.0146636962891,0.893953084946,0.00962352752686,0.870707988739,-0.0202944914447,-0.0895150343524,0.0982297062874,-0.0561941305744,-0.24612456957
5929,1993457,-0.74541980425,0.049497127533,-0.805032555257,0.0146636962891,0.895303249359,0.0093674659729,0.870892047882,-0.0202944914447,-0.0879429022418,0.0992270708084,-0.0549529234516,-0.245379749929
5930,1993459,-0.745358292256,0.0492415428162,-0.804786984121,0.0146636962891,0.896162509918,0.00926542282104,0.8711373806,-0.0202944914447,-0.0869501272785,0.0999175310135,-0.0540431181537,-0.244634930287
5931,1993461,-0.745235745107,0.0490369796753,-0.804541412984,0.0146126747131,0.896898984909,0.00921392440796,0.871321678162,-0.0203455130207,-0.0857918898212,0.100607991219,-0.0530503431903,-0.243890587484
5932,1993462,-0.745174233113,0.0487813949585,-0.804234806691,0.0146636962891,0.897512674332,0.0091118812561,0.871505737305,-0.0203455130207,-0.0846331755268,0.101221710443,-0.0519745985614,-0.243063275014
5933,1993466,-0.744867626821,0.0483722686768,-0.803559605275,0.0146636962891,0.898555994034,0.00900983810425,0.871873855591,-0.0203455130207,-0.0824826399433,0.102679342031,-0.0495751539813,-0.240911785756
5934,1993467,-0.744806114827,0.0480651855469,-0.803191486989,0.0146636962891,0.898985862732,0.00900983810425,0.872180938721,-0.0203455130207,-0.0814898649799,0.103446513414,-0.0484173933612,-0.239754025136
5935,1993471,-0.744744602834,0.0477070808411,-0.80220967928,0.0146126747131,0.899783611298,0.00895833969116,0.87273311615,-0.0203455130207,-0.0799177328693,0.105134308338,-0.0461004416095,-0.237354580556
5936,1993474,-0.744744602834,0.0472979545593,-0.800981823598,0.0146636962891,0.900765419006,0.00895833969116,0.873408317566,-0.0203455130207,-0.0789249579059,0.10697555542,-0.0441973845111,-0.235286060964
5937,1993476,-0.744744602834,0.0470938682556,-0.800306622182,0.0146636962891,0.901317834854,0.00895833969116,0.873653888702,-0.0203455130207,-0.0785115400897,0.108126312494,-0.0433705488788,-0.234293286
5938,1993478,-0.744744602834,0.0468888282776,-0.79957038561,0.0146636962891,0.90199303627,0.00895833969116,0.873960733414,-0.0203455130207,-0.0781806151019,0.109123647213,-0.0426257292377,-0.233383480703
5939,1993479,-0.744744602834,0.0466842651367,-0.798772637044,0.0146636962891,0.902729511261,0.00890731811523,0.874390363693,-0.0203455130207,-0.0778496901142,0.110197663307,-0.0419638792621,-0.232638661061
5940,1993482,-0.744683567678,0.0463261604309,-0.797606293355,0.0146636962891,0.903895616531,0.00890731811523,0.874819993973,-0.0203455130207,-0.0771873633014,0.111655324697,-0.0409711042987,-0.231562916433
5941,1993484,-0.744683567678,0.0461220741272,-0.796808544789,0.0146636962891,0.904877662659,0.00890731811523,0.875188112259,-0.0203455130207,-0.0768564383136,0.112652659416,-0.0403092543231,-0.230901066457
5942,1993486,-0.744560543691,0.0458660125732,-0.795826737081,0.0146636962891,0.906289100647,0.00890731811523,0.875740528107,-0.0203455130207,-0.0759461561786,0.113880157471,-0.0393989721881,-0.229908291494
5943,1993488,-0.744437519704,0.0455594062805,-0.795335594808,0.0146636962891,0.907271385193,0.00890731811523,0.876170158386,-0.0203455130207,-0.075284306203,0.114647328854,-0.0386546293842,-0.229329411183
5944,1993491,-0.744130913411,0.0451502799988,-0.794782940541,0.0146636962891,0.908560037613,0.00890731811523,0.876906633377,-0.0203455130207,-0.0740435759174,0.115644663572,-0.0374959150897,-0.22833663622
5945,1993492,-0.743824307119,0.044792175293,-0.794598881398,0.0146636962891,0.909419298172,0.00890731811523,0.877336263657,-0.0203455130207,-0.073050800954,0.116258382797,-0.0365861097919,-0.227674786245
5946,1993494,-0.743517223989,0.0444340705872,-0.794292275106,0.0146636962891,0.910033226013,0.00890731811523,0.877827167511,-0.0203455130207,-0.0718920866596,0.116872131824,-0.0355933348285,-0.227012936269
5947,1993496,-0.743271652852,0.0440249443054,-0.794108215963,0.0146636962891,0.910585403442,0.00890731811523,0.878441095352,-0.0203455130207,-0.0707343260394,0.117332458496,-0.0345175901996,-0.226185146962
5948,1993498,-0.742842022573,0.0432577133179,-0.793862644826,0.0146636962891,0.911383152008,0.00890731811523,0.879238843918,-0.0203455130207,-0.0688312689411,0.118176341057,-0.0328629652606,-0.224944416677
5949,1993500,-0.742596451436,0.0426950454712,-0.793739620839,0.0146636962891,0.911812782288,0.00890731811523,0.87985253334,-0.0203455130207,-0.0676730314838,0.118636608124,-0.0317047278034,-0.22411662737
5950,1993502,-0.7423508803,0.0420813560486,-0.793678108846,0.0146126747131,0.912242650986,0.00890731811523,0.880404949188,-0.0203455130207,-0.0665143171894,0.119173645973,-0.0305464903461,-0.223123852407
5951,1993503,-0.74222833315,0.041467666626,-0.793678108846,0.0146636962891,0.91273355484,0.00890731811523,0.880957365036,-0.0203455130207,-0.065521542226,0.119864106178,-0.0295537153827,-0.222131077443
5952,1993507,-0.741798702871,0.0401377677917,-0.79361707369,0.0146126747131,0.913776874542,0.00890731811523,0.88175535202,-0.0202944914447,-0.0637019316303,0.121321767569,-0.027568165456,-0.220311466848
5953,1993509,-0.741675678884,0.0394730567932,-0.79361707369,0.0146126747131,0.914452075958,0.00885629653931,0.882123470306,-0.0202944914447,-0.0629571119892,0.122165679932,-0.0267403761493,-0.219400707875
5954,1993511,-0.741491619741,0.0386548042297,-0.793494049703,0.0146126747131,0.915618181229,0.00880479812622,0.882553100586,-0.0202944914447,-0.0620473066913,0.123546600342,-0.025582138692,-0.218077007924
5955,1993513,-0.741491619741,0.0380921363831,-0.793371502553,0.0146126747131,0.916477441788,0.00880479812622,0.882737159729,-0.0202944914447,-0.0615504423725,0.124543905258,-0.0249202887165,-0.21733266512
5956,1993515,-0.741491619741,0.0376830101013,-0.793003384267,0.0146126747131,0.917459487915,0.00880479812622,0.882982730865,-0.0202944914447,-0.0609715620624,0.125541239977,-0.0243409315692,-0.216753307973
5957,1993516,-0.741430584584,0.0373249053955,-0.792696301137,0.0145616531372,0.918502807617,0.00880479812622,0.883228302002,-0.0202944914447,-0.0604746977436,0.126461863518,-0.0236790815936,-0.216174427663
5958,1993520,-0.741246525441,0.0367112159729,-0.791652981435,0.0145616531372,0.920466661453,0.00880479812622,0.883412361145,-0.0202944914447,-0.0593994299518,0.128149628639,-0.022438351308,-0.215098683034
5959,1993521,-0.741185013448,0.036557674408,-0.791407410298,0.0145616531372,0.920835018158,0.00880479812622,0.883412361145,-0.0202944914447,-0.0591509977924,0.128533244133,-0.0220244566547,-0.214850727712
5960,1993525,-0.740632359182,0.0359950065613,-0.789627854024,0.0145106315613,0.922676086426,0.00880479812622,0.883412361145,-0.0202944914447,-0.0576623121845,0.129990875721,-0.0202873388873,-0.214105908071
5961,1993526,-0.740509812032,0.0358929634094,-0.789198223745,0.0145106315613,0.922921657562,0.00880479812622,0.88347363472,-0.0202944914447,-0.0572484175311,0.130221009254,-0.019873444234,-0.214022938405
5962,1993527,-0.740264240895,0.0356369018555,-0.788277451192,0.0145616531372,0.92347407341,0.00880479812622,0.88347363472,-0.0202944914447,-0.0565865675556,0.130604624748,-0.018963162099,-0.213857952748
5963,1993529,-0.740018669759,0.0353813171387,-0.787418190633,0.0145616531372,0.92390370369,0.00880479812622,0.883535146713,-0.0202944914447,-0.0558417479144,0.130834758282,-0.0180533568012,-0.213692013417
5964,1993532,-0.739528004323,0.034921169281,-0.786067787801,0.0145616531372,0.924578666687,0.00880479812622,0.883780479431,-0.0202944914447,-0.0546010176288,0.13098821044,-0.0165641943561,-0.213527027761
5965,1993533,-0.739220921193,0.0346140861511,-0.785085980092,0.0145616531372,0.924947023392,0.00880479812622,0.884148836136,-0.0202944914447,-0.0538561979877,0.13098821044,-0.0155714193927,-0.213444058095
5966,1993536,-0.738668743764,0.0341029167175,-0.783858601247,0.0145616531372,0.925621986389,0.00880479812622,0.884517192841,-0.0202944914447,-0.052615467702,0.13091146946,-0.014164749776,-0.213527027761
5967,1993537,-0.738423172628,0.0339493751526,-0.783490482961,0.0145616531372,0.925867557526,0.00880479812622,0.884701251984,-0.0202944914447,-0.0522845427143,0.13091146946,-0.0136683622943,-0.213527027761
5968,1993539,-0.737993542348,0.0334887504578,-0.782937828694,0.0146126747131,0.926358699799,0.00880479812622,0.885008096695,-0.0202944914447,-0.0515397230731,0.130834758282,-0.0127585569965,-0.213527027761
5969,1993541,-0.737195316945,0.0326704978943,-0.782262627278,0.0146126747131,0.927340507507,0.00880479812622,0.885437726974,-0.0202944914447,-0.0504639784442,0.13098821044,-0.0115173498737,-0.213278595601
5970,1993543,-0.73658210436,0.0321078300476,-0.781894508992,0.0146126747131,0.928015708923,0.00880479812622,0.885683059692,-0.0202944914447,-0.0499675909625,0.131218343973,-0.0106900374042,-0.213030163442
5971,1993545,-0.7359679381,0.031494140625,-0.781648937856,0.0146636962891,0.928752183914,0.00880479812622,0.885928630829,-0.0202944914447,-0.0493882338153,0.131678670645,-0.00994521776308,-0.212699238454
5972,1993546,-0.735292736684,0.0308804512024,-0.781403366719,0.0146636962891,0.929550170898,0.00885629653931,0.886174201965,-0.0202944914447,-0.0488923231708,0.132215678692,-0.00920087495913,-0.212285820638
5973,1993548,-0.734618012105,0.0303177833557,-0.781096760427,0.0146636962891,0.930409431458,0.00885629653931,0.886419773102,-0.0202944914447,-0.048561398183,0.132906138897,-0.00853854814638,-0.211623970662
5974,1993550,-0.734065357839,0.0297045707703,-0.780789677297,0.014714717865,0.93114566803,0.00890731811523,0.886603832245,-0.0202944914447,-0.0481475035297,0.13367331028,-0.00779420534243,-0.210879627858
5975,1993552,-0.733267609273,0.0289883613586,-0.780237499868,0.014714717865,0.932127714157,0.00890731811523,0.886971950531,-0.0202944914447,-0.0478165785419,0.134977549314,-0.00696689287295,-0.209472958242
5976,1993554,-0.732776943837,0.0285792350769,-0.779807869588,0.0147662162781,0.932741641998,0.00895833969116,0.887217521667,-0.0202944914447,-0.0478165785419,0.135974854231,-0.00638801256289,-0.208397213613
5977,1993558,-0.732224289571,0.0280165672302,-0.778764549886,0.014817237854,0.933600902557,0.00895833969116,0.887892723083,-0.0202944914447,-0.0480645338642,0.137969493866,-0.00531226793398,-0.206163708364
5978,1993559,-0.732040230428,0.0278115272522,-0.77821189562,0.0148682594299,0.933969020844,0.00895833969116,0.888199567795,-0.0202944914447,-0.0482304731952,0.139043569565,-0.00473338762392,-0.204922501241
5979,1993561,-0.731917683278,0.0276074409485,-0.777537171041,0.0149707794189,0.934275865555,0.00895833969116,0.888690471649,-0.0202944914447,-0.0483954588519,0.140117615461,-0.00398856798281,-0.203847233449
5980,1993563,-0.731856171285,0.0273513793945,-0.776800457631,0.0151238441467,0.934521436691,0.00895833969116,0.889242887497,-0.0202944914447,-0.0484784285175,0.141191661358,-0.0032437483417,-0.20277148882
5981,1993564,-0.731794659291,0.0273003578186,-0.776432339345,0.0152263641357,0.93464422226,0.00895833969116,0.889488458633,-0.0202944914447,-0.0484784285175,0.141728699207,-0.00282985368838,-0.202274624501
5982,1993565,-0.731794659291,0.0271468162537,-0.775757137929,0.0154309272766,0.934951066971,0.00895833969116,0.890102148056,-0.0202944914447,-0.0484784285175,0.142726033926,-0.00208551088442,-0.201447788869
5983,1993569,-0.731917683278,0.0268402099609,-0.77477533022,0.0158400535583,0.935503482819,0.00895833969116,0.891329526901,-0.0202944914447,-0.0483954588519,0.144490510225,-0.000265423451559,-0.200289074575
5984,1993570,-0.731917683278,0.0266356468201,-0.774345223104,0.0159425735474,0.935871601105,0.00895833969116,0.891881942749,-0.0202944914447,-0.0482304731952,0.14518097043,0.00072717666626,-0.199710194265
5985,1993574,-0.731794659291,0.0261240005493,-0.773916069661,0.0163006782532,0.93666934967,0.00890731811523,0.892986774445,-0.0202944914447,-0.0478995482074,0.146408468485,0.00246477127075,-0.199048344289
5986,1993576,-0.731794659291,0.0258173942566,-0.773854557668,0.016402721405,0.937160491943,0.00890731811523,0.893416404724,-0.0202944914447,-0.0478165785419,0.146945476532,0.00329208374023,-0.198717419301
5987,1993579,-0.731733147298,0.0250496864319,-0.773854557668,0.0163516998291,0.938265323639,0.00890731811523,0.894091367722,-0.0202944914447,-0.0478165785419,0.147942811251,0.00469851493835,-0.198386494313
5988,1993581,-0.731733147298,0.0246920585632,-0.773854557668,0.0162491798401,0.938940286636,0.00890731811523,0.894336938858,-0.0202944914447,-0.0478995482074,0.148403137922,0.00536036491394,-0.198386494313
5989,1993582,-0.731794659291,0.0242829322815,-0.773916069661,0.0161471366882,0.939738273621,0.00890731811523,0.894520998001,-0.0202944914447,-0.0478995482074,0.148863434792,0.00585675239563,-0.198386494313
5990,1993583,-0.731794659291,0.0240273475647,-0.773916069661,0.0160956382751,0.940106391907,0.00890731811523,0.894582509995,-0.0202944914447,-0.0478995482074,0.149093598127,0.00602221488953,-0.198469463979
5991,1993586,-0.731794659291,0.0233111381531,-0.773977104818,0.0159935951233,0.941395282745,0.00890731811523,0.894643783569,-0.0202944914447,-0.0478995482074,0.150014221668,0.00651860237122,-0.198469463979
5992,1993588,-0.731794659291,0.0229020118713,-0.773916069661,0.0160446166992,0.942193031311,0.00890731811523,0.894643783569,-0.0202944914447,-0.0478165785419,0.150704681873,0.00684976577759,-0.198469463979
5993,1993590,-0.731794659291,0.0221858024597,-0.773916069661,0.0160446166992,0.943359375,0.00890731811523,0.894705295563,-0.0203455130207,-0.0475686232196,0.151932150126,0.00701522827148,-0.198221031819
5994,1993592,-0.731794659291,0.021776676178,-0.773854557668,0.0160446166992,0.943973064423,0.00890731811523,0.894766569138,-0.0203455130207,-0.0473201910602,0.152852773666,0.00701522827148,-0.19797259966
5995,1993594,-0.731794659291,0.0211629867554,-0.773670498525,0.0160446166992,0.944832324982,0.00890731811523,0.895073413849,-0.0203455130207,-0.0466578642475,0.154387116432,0.00693225860596,-0.197145287191
5996,1993596,-0.731794659291,0.0208563804626,-0.773486439382,0.0160446166992,0.945261955261,0.00890731811523,0.89538025856,-0.0203455130207,-0.0461619536029,0.155384451151,0.00684976577759,-0.196400944387
5997,1993598,-0.731794659291,0.0205492973328,-0.773179356252,0.0159935951233,0.945630073547,0.00890731811523,0.895687103271,-0.0203455130207,-0.0455830732929,0.156305074692,0.00668430328369,-0.195490662252
5998,1993600,-0.731794659291,0.020293712616,-0.772933785115,0.0159935951233,0.945936918259,0.00890731811523,0.895932674408,-0.0203965345966,-0.0450037161457,0.157225698233,0.00651860237122,-0.19441539446
5999,1993601,-0.731794659291,0.0200886726379,-0.772811237966,0.0159935951233,0.946182489395,0.00890731811523,0.896239519119,-0.0203965345966,-0.0443413893329,0.158069580793,0.00635313987732,-0.193339649831
6000,1993603,-0.731794659291,0.0198330879211,-0.772749725972,0.0159935951233,0.946305274963,0.00890731811523,0.896607875824,-0.0203965345966,-0.0435145537006,0.158683300018,0.00635313987732,-0.192098919545
6001,1993605,-0.731794659291,0.0196795463562,-0.772627178823,0.0159935951233,0.946489334106,0.00885629653931,0.896853208542,-0.0203965345966,-0.0426867643939,0.159220337868,0.00660133361816,-0.190940205251
6002,1993606,-0.731794659291,0.0194754600525,-0.772504154836,0.0159935951233,0.946734905243,0.00885629653931,0.897160053253,-0.0203965345966,-0.0417769590961,0.159757375717,0.00676679611206,-0.189699474965
6003,1993609,-0.731794659291,0.0191173553467,-0.772197548543,0.0159425735474,0.947164535522,0.00885629653931,0.897589683533,-0.0203965345966,-0.0402053038227,0.160447835922,0.00726342201233,-0.187961880361
6004,1993611,-0.731794659291,0.0188612937927,-0.772074524556,0.0158915519714,0.947410106659,0.00880479812622,0.897773981094,-0.0203965345966,-0.0389636198627,0.160831391811,0.00759410858154,-0.186886135732
6005,1993612,-0.731794659291,0.0186057090759,-0.7720134894,0.0158400535583,0.947716712952,0.00880479812622,0.897958040237,-0.0203965345966,-0.0378058592426,0.161291718483,0.00817346572876,-0.185893360768
6006,1993615,-0.731733147298,0.0180945396423,-0.7720134894,0.0156865119934,0.948269128799,0.00875377655029,0.89814209938,-0.0203965345966,-0.0359852949726,0.161905437708,0.00891804695129,-0.184569660817
6007,1993617,-0.731733147298,0.0177874565125,-0.7720134894,0.0154824256897,0.948698759079,0.00875377655029,0.898326396942,-0.0203965345966,-0.0349100271808,0.162212342024,0.00941443443298,-0.183824841176
6008,1993619,-0.731794659291,0.0172762870789,-0.77213603655,0.0151753425598,0.949373960495,0.00875377655029,0.898448944092,-0.0203965345966,-0.0335038344013,0.162749350071,0.0101590156555,-0.183080498372
6009,1993620,-0.731794659291,0.0170712471008,-0.77213603655,0.0150728225708,0.949619531631,0.00875377655029,0.898448944092,-0.0203965345966,-0.0330069700824,0.162979483604,0.0104899406433,-0.182832066213
6010,1993622,-0.731794659291,0.0167641639709,-0.77213603655,0.014919757843,0.950110435486,0.00875377655029,0.898510456085,-0.0203965345966,-0.0323451201068,0.163209676743,0.0110690593719,-0.182501141225
6011,1993624,-0.731794659291,0.0164065361023,-0.77213603655,0.0147662162781,0.950662851334,0.00875377655029,0.898510456085,-0.0203965345966,-0.0318487326251,0.163439810276,0.0116481781006,-0.182253185903
6012,1993626,-0.731733147298,0.0158438682556,-0.77213603655,0.0145616531372,0.951522111893,0.00875377655029,0.89857172966,-0.0203965345966,-0.0313523451435,0.163900136948,0.012640953064,-0.182087246572
6013,1993628,-0.731733147298,0.0154857635498,-0.772074524556,0.0144591331482,0.952135801315,0.00875377655029,0.898633003235,-0.0203965345966,-0.0312693754779,0.164360433817,0.0133857727051,-0.182087246572
